Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2019-06-26,575.4877319335938,580.1346950656063,572.0191773359074,574.0869877671928,11593027
2019-06-27,566.593994140625,576.7105312192405,565.1931907910755,575.0429845151868,24905533
2019-06-28,557.2333984375,570.4627526979973,555.254522519952,567.9058042132716,18942165
2019-07-01,564.2371215820312,565.9268719949085,554.2761907260495,559.4344949342307,13478857
2019-07-02,568.5283203125,569.6400576488289,561.7691401630615,566.5050367269992,10146746
2019-07-03,570.329345703125,572.0858861834106,566.9942519788366,570.48501032405,8806492
2019-07-04,570.9739990234375,574.0868156766942,569.1952551313826,569.8178540832193,9351405
2019-07-05,561.7913208007812,573.8645289266176,560.3016427013837,571.4631858784575,10926753
2019-07-08,556.7664184570312,563.9035985122777,555.0544047714505,559.4123009664904,14009219
2019-07-09,569.2398071289062,570.7517485679084,553.8537681265412,555.3879134410759,17535754
2019-07-10,568.6840209960938,573.3531874939108,564.1704597393002,569.2176264544378,12018196
2019-07-11,569.8845825195312,573.5532681405218,568.8840426899244,572.3081294799662,8608376
2019-07-12,569.417724609375,578.089050270766,568.3281911431877,570.5294025820405,15692436
2019-07-15,567.4610595703125,573.4197716904608,564.9041114164919,571.4186921559307,10659498
2019-07-16,574.9761962890625,575.8211308626826,567.8834834886258,569.1730892227583,10070773
2019-07-17,570.01806640625,576.7550434835489,569.1953949277995,575.5543717667138,9482233
2019-07-18,561.1243286132812,572.0413326152861,559.4123148851044,570.084720053663,11942908
2019-07-19,555.41015625,566.0602981891096,552.6086090736543,563.9480803959793,16336536
2019-07-22,569.417724609375,571.1964093656397,545.7605049272529,556.299508951372,29092589
2019-07-23,566.3271484375,575.3764145680664,560.4795147418307,571.418722404301,20316348
2019-07-24,559.9014892578125,568.6617495471938,557.433474995596,566.3049327715216,15189179
2019-07-25,547.6282348632812,564.3261442187804,545.6271549553801,562.0804654495325,21805071
2019-07-26,539.7572631835938,552.5196824605647,538.0674533045859,547.6281806669657,20387504
2019-07-29,538.4899291992188,543.4036943148075,535.888513661204,541.1358118566359,17626045
2019-07-30,525.1271362304688,542.5143129866509,522.9259842937183,539.8239634029369,20853117
2019-07-31,518.612548828125,526.9503408040927,516.9004758223577,522.8370435528417,21229950
2019-08-01,524.838134765625,528.373359591736,511.54205130875664,517.3451584523216,22628222
2019-08-02,529.8225708007812,536.0407802154169,519.8689802518164,525.9529875749496,23766807
2019-08-05,511.481201171875,522.0610694029301,504.61431763786254,522.0610694029301,30399133
2019-08-06,504.7485656738281,514.2772147929521,501.9302614364911,507.63400083349217,29067994
2019-08-07,496.29351806640625,509.3338769283476,493.4751843934342,503.9432766269725,25349369
2019-08-08,515.5073852539062,518.034888146451,489.98587119323537,495.82381219461934,31198568
2019-08-09,519.8690185546875,525.8635582584843,515.4849637925847,519.7572133327016,21970009
2019-08-13,570.2633056640625,582.8115291963719,548.4548395699373,551.6534122080756,104827144
2019-08-14,576.3026123046875,583.5497045483337,572.7685043829358,583.3484312700429,31688983
2019-08-16,571.7172241210938,577.8906996066623,569.4804628342943,577.6222954192474,21977767
2019-08-19,578.24853515625,580.1274240739135,572.6118684032595,573.0816055639265,16317602
2019-08-20,570.8001708984375,578.2485964535656,569.3015509257864,576.9960435256826,14969299
2019-08-21,568.5634155273438,572.0080555654605,566.5727211691215,570.6659748321008,10677848
2019-08-22,557.7374877929688,568.585759842969,554.2257765227104,568.5634226883876,14031953
2019-08-23,570.7554931640625,574.4014068120105,548.6786185198689,554.2705523888193,21307915
2019-08-26,566.7068481445312,578.8748022989025,563.2174745353713,578.8748022989025,19202504
2019-08-27,570.30810546875,574.8486994909782,564.2017008121152,574.8486994909782,28401906
2019-08-28,565.1411743164062,573.0593371929982,561.8978672808688,569.8160301574608,11605488
2019-08-29,555.500732421875,563.7767677346285,552.6152975985758,562.076814692412,18890222
2019-08-30,558.5426635742188,561.1596939883926,546.2181094841907,557.1782457593526,24735240
2019-09-03,539.6868286132812,556.0599638701939,536.8237308101504,555.7244287319322,18730619
2019-09-04,537.3381958007812,539.1723510117648,530.5831771530227,537.0697915833224,32949395
2019-09-05,536.1973876953125,542.7287354271208,533.8264243161294,539.8656977046184,22995486
2019-09-06,546.88916015625,549.796991849655,534.6988072637425,538.1657845260604,23186819
2019-09-09,546.7550659179688,551.586462048606,542.7065454082724,546.0616583837054,11747929
2019-09-11,552.2127075195312,554.7178732593286,546.8891780630742,546.8891780630742,12127900
2019-09-12,541.4537353515625,554.9190358445909,539.3735732310876,552.4810015076904,11880005
2019-09-13,548.2760620117188,549.573349218607,539.9105573292823,542.1920531767629,12947715
2019-09-16,541.6326904296875,545.3680714069599,530.6054238873454,531.9027704423286,20547730
2019-09-17,535.6829223632812,541.7445926965229,533.9158982485218,541.7445926965229,15640772
2019-09-18,539.3736572265625,544.1155842826566,535.5711448848785,539.03812210891,14933909
2019-09-19,527.45166015625,541.1630300871835,524.5886221931479,540.3354205777293,13766222
2019-09-20,561.1373291015625,568.0936803911683,525.3267496017127,531.4330945245753,48165560
2019-09-23,554.3600463867188,573.0594124826849,552.4811569966915,569.9950411796075,21610844
2019-09-24,572.0303955078125,581.0221752076171,555.9480624084689,556.3283315585267,34958974
2019-09-25,572.4107055664062,579.32232332458,567.6240441545225,574.4014000766002,18192270
2019-09-26,580.1275024414062,581.0221831301985,574.1776966858998,577.9802090632921,18350457
2019-09-27,585.6076049804688,588.26936977172,574.4014002150042,578.2039128132178,19058663
2019-09-30,595.9861450195312,597.5518958958941,584.0417998862946,586.0325539376727,25263770
2019-10-01,583.7510375976562,600.3478410067997,578.561710792839,598.1110797172258,17920384
2019-10-03,586.5022583007812,588.1350802725426,573.1934960470242,575.2960552003906,13524851
2019-10-04,585.1826171875,594.3533936469322,583.2813907007979,590.4614128720777,14992253
2019-10-07,586.0773315429688,590.8639928687065,582.3195530503269,585.1825910935223,10061584
2019-10-09,592.631103515625,594.9573931881456,578.2039865193628,585.4511403433165,17588647
2019-10-10,609.63037109375,612.4262776818766,590.9533471790431,592.7427680084465,35006390
2019-10-11,605.08984375,610.9054477231147,597.9098217886772,610.0554412968428,16597126
2019-10-14,607.5054931640625,610.6145980694955,604.3069201919269,610.6145980694955,13394275
2019-10-15,610.2567749023438,612.8738056514717,605.8503229501799,609.5186334301526,9672791
2019-10-16,613.9249877929688,617.1906316962651,610.0553448993284,612.8289741993957,19403660
2019-10-17,624.728515625,625.8469260796392,613.7683798495626,615.1104604501286,16038940
2019-10-18,633.6085815429688,638.7755119795819,625.7128152032572,628.0837788207052,28121951
2019-10-22,632.6243896484375,642.7792539618401,627.7929349463449,637.4781217793438,27786502
2019-10-23,622.8944702148438,637.9031875827602,618.7564822001889,633.5862634199051,18446160
2019-10-24,642.6004028320312,644.8148273290326,620.2775203328073,626.7417382194742,22642488
2019-10-25,640.251708984375,644.8370366166074,631.327001295776,644.6804973751445,13539957
2019-10-27,641.6162109375,646.4252690742446,639.7149248380822,644.635847926269,3014841
2019-10-29,656.2893676757812,662.0825743744294,645.1278977377407,646.6489146143203,25768505
2019-10-30,661.6799926757812,664.1180871998608,653.2697550954862,662.0825989955799,16341366
2019-10-31,655.08154296875,666.39961281965,653.8960611110986,663.8720501104048,19463741
2019-11-01,651.748779296875,653.940806901363,644.6358880231328,650.8988325681008,13904301
2019-11-04,652.084228515625,658.0563711617599,646.4699581291821,655.7748757812135,14063434
2019-11-05,647.4541625976562,657.1393502221374,644.6358585848789,654.5223792352792,12685356
2019-11-06,641.9068603515625,647.0737900327247,639.0438227599466,645.3962340765049,14625505
2019-11-07,652.5092163085938,654.4775136905121,640.6990736670325,641.9516862714436,14084039
2019-11-08,646.64892578125,652.9789409956463,644.7700366012668,648.2146767187381,12019353
2019-11-11,638.7307739257812,646.0897317907238,636.3821474784538,643.7858393788213,11357841
2019-11-13,658.637939453125,660.248424410004,639.7149054535805,639.7149054535805,25225749
2019-11-14,654.3658447265625,662.7984204401872,651.2567393088689,660.2932544347478,14258133
2019-11-15,657.9893798828125,665.1246679644767,654.5447395149349,655.6631501873038,15691605
2019-11-18,652.7776489257812,664.7666684900898,651.0776959332642,658.7945257246133,14076051
2019-11-19,675.391357421875,677.6952498210799,655.3723092919387,656.2669899955055,30176255
2019-11-20,692.3460083007812,703.4180100751444,690.3553139483255,695.6564462284737,43538120
2019-11-21,687.8502197265625,696.0815223561744,683.8016993372803,691.1606582852197,14897371
2019-11-22,691.8314819335938,702.12060743976,687.8500338208812,689.8631248921964,22352865
2019-11-25,698.5642700195312,700.0181560781981,693.8446798240759,693.9118107417911,15146156
2019-11-26,697.982666015625,705.1850244813896,696.0813800314871,701.4943771827839,35330983
2019-11-27,702.2772827148438,704.8048452673582,696.1261438952308,697.8484938217292,9642739
2019-11-28,706.9521484375,708.6744386628012,699.6379246125003,703.5298454170753,13747479
2019-11-29,693.9117431640625,707.6901835082276,692.4354603682556,707.6901835082276,18559594
2019-12-02,709.7256469726562,722.2291370961592,705.4757945873412,715.7649203188947,31225364
2019-12-03,706.3258056640625,713.0808241214206,703.5075017351681,712.5216785466492,12990426
2019-12-04,694.605224609375,705.6995644648412,686.1278557937455,703.6864730649567,20987607
2019-12-05,693.7775268554688,706.7060203182888,690.713156108009,704.1337239176818,19942460
2019-12-06,695.58935546875,701.4496933682179,689.4158793168318,694.7394087835282,13085234
2019-12-09,703.5074462890625,705.6547395239869,691.8315057288436,696.148489076925,12642677
2019-12-10,698.7432250976562,703.954889839164,695.2538506823063,703.2614823873939,10173333
2019-12-11,698.9444580078125,704.357395282487,693.6656631029554,695.902424408401,12364641
2019-12-12,701.5390625,704.066624768685,696.3721327507451,702.4561399724871,10326606
2019-12-13,708.1151733398438,711.2914090338671,703.417980571226,706.8178266982692,12668303
2019-12-16,700.8233642578125,713.0360538117269,699.8168186594121,712.1861071903043,11892718
2019-12-17,699.0786743164062,706.3705007919149,695.8801014038346,700.8904324959013,20324601
2019-12-18,704.9613647460938,706.8178569998239,698.7655517905632,699.212892125798,14742077
2019-12-19,720.2160034179688,722.4304274040596,703.1495237014474,703.9994702382778,20507816
2019-12-20,715.3623046875,723.6159423177721,714.0202240531031,722.4751946822872,21271510
2019-12-23,702.9706420898438,705.7218149032799,696.8866346005615,697.9155173301782,25107772
2019-12-24,691.8092041015625,703.2614153675864,690.042120180771,701.8522634418367,18048449
2019-12-26,677.9188842773438,694.7169615393198,675.57025796671,689.6618963804922,29761019
2019-12-27,689.9750366210938,691.6973267522384,680.5582539222193,683.1081535254751,17677571
2019-12-30,690.802734375,692.3460885715724,683.5779780924734,691.5856099142079,17123749
2019-12-31,677.3150024414062,690.5790325109319,674.6309005193739,689.8184941634283,22203005
2020-01-01,675.3241577148438,683.1528519736394,673.4900624593615,679.0819357370663,14004468
2020-01-02,686.8212280273438,689.3487905881979,676.397899264457,676.397899264457,17710316
2020-01-03,687.6488037109375,689.6618949086101,681.3187290426969,685.7922517653002,20984698
2020-01-06,671.7006225585938,683.5107049345103,670.1348718060082,679.9766568901101,24519177
2020-01-07,682.0346069335938,686.4633961016671,677.0689495898322,679.5293813804267,16683622
2020-01-08,676.9124145507812,686.4410035098094,675.5032624964547,677.7400241132464,16047902
2020-01-09,692.5026245117188,693.3973052036212,685.0094646794911,688.2975058097518,14982742
2020-01-10,692.3460083007812,696.9537331994524,688.7671661721967,694.247234586273,12478359
2020-01-13,690.5789794921875,697.2892636445985,688.2080160085029,691.182918802657,18282382
2020-01-14,684.1818237304688,693.3972733335526,680.8043146862556,688.9237506296278,15816535
2020-01-15,681.6990966796875,688.879119007135,679.1939307600682,687.0673605574593,15817859
2020-01-16,687.9843139648438,690.4224084594933,683.55552505049,684.0029251254354,12847975
2020-01-17,707.2652587890625,709.0322829800654,694.8288390890643,694.9630411899628,29463471
2020-01-20,685.50146484375,719.7910841112327,682.8397004859988,719.7910841112327,32545850
2020-01-21,686.1949462890625,691.5408127343894,680.8714169985212,683.8239827310947,18922720
2020-01-22,685.9488525390625,691.9433921150559,684.9423069375898,690.7131763493682,10322817
2020-01-23,683.0411376953125,689.796156393504,680.2899048582964,687.3580618125278,11247739
2020-01-24,680.6701049804688,687.2909208972738,679.3280242942884,683.1081395891008,14628445
2020-01-27,673.9598388671875,681.9674704241261,673.2664314282462,677.6952802850295,13387750
2020-01-28,658.3919067382812,675.5031818296184,654.7459935025485,674.8768456496997,24532236
2020-01-29,662.0155029296875,668.5244541677285,654.9472866809749,659.4208095162297,24746565
2020-01-30,645.8660278320312,661.9483606637074,644.1884717288344,661.6352224321117,22402689
2020-01-31,631.5059814453125,650.1158766250334,629.5152871221561,650.0040116804691,34750310
2020-02-03,619.8077392578125,626.2720164126083,609.7646795449248,612.8290505582687,30712290
2020-02-04,638.1044921875,640.8333280510134,625.3101998110101,626.2943485822723,25383901
2020-02-05,647.9908447265625,649.9144676381121,639.8490725294265,641.906837798755,18472100
2020-02-06,652.1513061523438,656.26695662953,644.2332031533095,650.4961469348968,15538577
2020-02-07,641.3478393554688,649.7133433335028,638.9544787429636,649.1094039600182,12209212
2020-02-10,642.2200927734375,646.6488813487252,630.9691553464403,638.8201869242226,15142476
2020-02-11,649.8922119140625,655.9090886918525,646.4475719077193,647.4988515504008,13999816
2020-02-12,657.7432861328125,659.7787743619559,650.8987994375913,651.4132707150139,13533565
2020-02-13,659.465576171875,661.076061195236,654.2986456938107,661.076061195236,13565659
2020-02-14,665.482421875,671.6782343336056,650.0487037471439,660.8523004641426,21227841
2020-02-17,661.2997436523438,673.7808982963232,659.5327193324579,666.108801931165,13149130
2020-02-18,656.4459838867188,660.2484966614289,651.9724605253016,660.2484966614289,11127161
2020-02-19,672.7295532226562,673.9150349477495,659.8905275306022,661.7917537765035,14084409
2020-02-20,664.7443237304688,674.6084467350322,663.7825121618259,669.687583672214,16892268
2020-02-24,646.40283203125,660.7404777544862,643.9871345353313,657.4971707893623,21370214
2020-02-25,633.6309814453125,649.2883120922913,630.7678836964259,649.2883120922913,27745062
2020-02-26,622.715576171875,631.8192220896827,620.6354134458878,630.7679422854154,29362748
2020-02-27,620.1432495117188,623.5207586374837,612.4263599498594,620.9260652375485,25054993
2020-02-28,594.375732421875,607.0582205033455,592.7429101600251,606.1187459732274,39315769
2020-03-02,588.7837524414062,612.4263145698782,582.0510718430629,606.2081051825395,29500495
2020-03-03,600.7280883789062,605.6713484615526,591.4007735026032,594.8454135797672,27398798
2020-03-04,599.3189697265625,605.6266480626504,585.0931280116588,604.821435403794,22105261
2020-03-05,586.5469970703125,607.4831207123542,584.2431048990697,604.9108243565992,30510390
2020-03-06,568.5858154296875,576.2579718033144,555.2099795536162,568.1384750442038,33734039
2020-03-09,498.41845703125,555.1651920392663,489.85165057435484,554.7401888514859,88187018
2020-03-11,516.0441284179688,527.1832005807552,495.6671803789598,495.6671803789598,59578576
2020-03-12,475.53631591796875,492.5357258130127,469.1391701914128,485.37810154536595,55970485
2020-03-13,494.4593505859375,509.982477758339,421.5855519763993,446.45836059532905,73297403
2020-03-16,454.37652587890625,483.0071128058158,449.5898351157526,474.44030673011787,38482258
2020-03-17,450.93194580078125,474.19430109253625,448.7846523850041,468.4905324264047,45445979
2020-03-18,433.2615051269531,463.41311163950786,429.9063628131876,458.6711544738802,44730415
2020-03-19,410.5359191894531,432.59042415452996,399.12841250234374,411.6095658236809,61404010
2020-03-20,455.3830871582031,462.9657149231966,416.03836966442924,420.2882223245293,63360475
2020-03-23,395.4825134277344,424.98544483853334,391.72473514239124,409.86489349215907,40670949
2020-03-24,422.03289794921875,433.93247910305325,400.7389011910396,416.0383584084689,45734887
2020-03-25,484.14788818359375,515.1494403179707,430.91289363718744,431.15893082862937,73130298
2020-03-26,476.96783447265625,499.648645569476,466.2984692637249,490.2094960975014,45744488
2020-03-27,476.699462890625,495.3540929516579,468.0208212280606,489.8516573515531,41657940
2020-03-30,460.9750061035156,480.815118140311,456.30017996614265,465.51565999753865,30229866
2020-03-31,498.2395324707031,505.41952430798887,468.8260681247117,480.4348787671312,44292810
2020-04-01,483.3426208496094,503.09323250680984,467.57342742716816,502.04195294531377,41597459
2020-04-03,482.00054931640625,507.49969331385716,472.5390330846229,507.49969331385716,41367807
2020-04-07,539.5526123046875,543.086660841312,492.08842686836795,493.0278714782651,54373624
2020-04-08,533.31201171875,549.7970116946221,518.9296308909336,527.8766770166352,49880330
2020-04-09,545.7484130859375,551.4968858405396,533.6922622821191,543.0866484415843,33032857
2020-04-13,531.9700317382812,543.5341094585195,527.8767178037374,538.5908487718674,23673784
2020-04-15,514.3889770507812,552.928454098454,511.32460598764607,535.5040393591676,35321842
2020-04-16,522.53076171875,531.2094028193618,512.2192985890305,514.3889290016788,37455706
2020-04-17,547.5601806640625,550.2443422338717,533.5356723756136,543.9813981126731,33269335
2020-04-20,556.417724609375,562.3227357287913,537.718363464547,548.454828761218,36030932
2020-04-21,553.5324096679688,560.0860954670951,520.719067459836,541.2972622124873,61371628
2020-04-22,610.0106811523438,619.5393292310587,581.5590584712065,590.5061043699907,142683366
2020-04-23,613.2764282226562,619.964375961398,605.4029986108286,611.6883400063555,65464502
2020-04-24,633.8994140625,668.7705820869983,602.674159716329,603.993843697594,134986308
2020-04-27,639.6030883789062,659.8458058753123,636.5834515375906,641.5043146604703,58482901
2020-04-28,638.8873291015625,651.1000185601599,622.7825996528488,648.6619839341811,78453401
2020-04-29,638.3504638671875,650.294808910519,635.2413590168171,646.3804914740855,37494672
2020-04-30,655.8196411132812,668.770532341543,643.3161499559969,650.4290406318744,71345899
2020-05-04,642.0411376953125,655.372237059235,634.100578563775,644.1884308722197,53456868
2020-05-05,653.42626953125,661.6352335022636,647.409392668105,650.3172243173109,44903763
