Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2019-12-04,1789.4063720703125,1792.419565383878,1760.9962636852654,1767.4531065000488,3334301
2019-12-05,1826.25341796875,1830.9884359141734,1780.6681508763672,1793.2804327847948,3902721
2019-12-06,1828.234130859375,1832.0220623282846,1808.7774214998713,1828.5784118351864,1829461
2019-12-09,1773.8670654296875,1831.9786574382215,1767.8837657707359,1831.9786574382215,2244747
2019-12-10,1732.887451171875,1774.2113502201134,1724.6227133989642,1773.4794906286616,4520045
2019-12-11,1757.8973388671875,1763.1488843500529,1727.6362420261078,1743.6922819376096,4943024
2019-12-12,1739.81787109375,1793.840018509318,1708.0501828638508,1765.8174883436593,7137306
2019-12-13,1783.1651611328125,1788.4596893663643,1727.8515284941725,1741.626129618192,5711133
2019-12-16,1830.9456787109375,1838.9091194200366,1790.9563347003682,1804.4726190563654,5574177
2019-12-17,1863.832763671875,1867.3195018739493,1824.2738702032727,1830.7307149538742,6059673
2019-12-18,1866.242919921875,1896.9774516326665,1853.544461580808,1871.6236226087676,8251081
2019-12-19,1919.0172119140625,1925.4309685429296,1866.0710887012792,1876.6172677152076,6251505
2019-12-20,1913.7222900390625,1934.2120493387854,1901.1100061334446,1911.2257278914285,5548338
2019-12-23,1921.298095703125,1930.1224475030235,1902.6163392951985,1902.6163392951985,2247329
2019-12-24,1907.4375,1931.4999583131223,1903.6062718689097,1927.5827650566418,1805896
2019-12-26,1895.6864013671875,1918.9741285439586,1889.8752414893625,1908.1265460318584,1880367
2019-12-27,1892.7159423828125,1916.735314662521,1873.3454130657267,1900.8946103166932,2720261
2019-12-30,1879.5440673828125,1915.5302507596687,1874.2926274123035,1900.0338262591408,2288830
2019-12-31,1861.0343017578125,1891.4245516568574,1857.3754240406793,1884.5372524246065,1909289
2020-01-01,1866.113525390625,1880.146227281282,1854.405034414636,1866.457806226059,1354908
2020-01-02,1857.548095703125,1876.7464898400858,1850.273425845401,1876.7464898400858,2380752
2020-01-03,1894.5670166015625,1913.8084951267283,1863.0146574243095,1863.0146574243095,4655761
2020-01-06,1894.394775390625,1916.3480430606007,1883.5902820104254,1898.311969109656,3023209
2020-01-07,1899.0440673828125,1906.619929815024,1880.0609032697823,1894.4381010821942,2429317
2020-01-08,1941.57275390625,1945.6620879406387,1895.7722547578385,1898.311904384561,5197454
